RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,plot_x,plot_y,cluster
7119864,40291,sXXXXXXXXXXXX,704,FXXXXX,MXXX,28,6,113170.42,1,0,0,191263.82,1,0,1,DXXXXXX,850,7119864.0,40291.0,2
2076593,16277836,sXXXXXXXXXXXX,555,SXXXX,MXXX,26,5,1016.37,2,1,0,38456.45,0,0,2,GXXX,470,2076593.0,1.6277836E7,0
15692762,4077704,sXXXXXXXXXXXX,756,GXXXXXX,FXXXXX,44,8,102420.45,1,1,0,72081.06,1,0,3,PXXXXXXX,891,1.5692762E7,4077704.0,1
6946518,12607762,sXXXXXXXXXXXX,713,SXXXX,FXXXXX,25,8,132978.7,1,0,0,14805.21,0,0,5,PXXXXXXX,516,6946518.0,1.2607762E7,0
3631018,3134357,sXXXXXXXXXXXX,774,GXXXXXX,FXXXXX,32,9,110231.78,2,1,0,143939.96,0,0,5,DXXXXXX,781,3631018.0,3134357.0,4
5352075,8137283,sXXXXXXXXXXXX,558,GXXXXXX,FXXXXX,38,8,151280.62,3,1,0,138165.2,1,0,2,PXXXXXXX,783,5352075.0,8137283.0,1
974307,10866624,sXXXXXXXXXXXX,575,SXXXX,FXXXXX,32,7,0.0,2,1,0,146148.03,0,0,3,PXXXXXXX,678,974307.0,1.0866624E7,0
2150041,9477516,sXXXXXXXXXXXX,795,GXXXXXX,MXXX,29,9,112059.36,1,1,0,130670.43,0,0,4,DXXXXXX,431,2150041.0,9477516.0,4
3727553,2405945,sXXXXXXXXXXXX,623,SXXXX,MXXX,28,9,121839.11,1,1,0,70746.49,0,0,2,GXXX,656,3727553.0,2405945.0,0
270002,1755341,sXXXXXXXXXXXX,606,FXXXXX,FXXXXX,36,9,532.07,2,0,0,10645.2,0,0,4,PXXXXXXX,505,270002.0,1755341.0,3
5266655,4660085,sXXXXXXXXXXXX,549,GXXXXXX,FXXXXX,46,8,139707.96,3,1,0,75784.26,1,0,4,DXXXXXX,724,5266655.0,4660085.0,4
3496132,14634576,sXXXXXXXXXXXX,801,SXXXX,MXXX,54,3,1226.71,2,1,0,127694.17,0,0,2,PXXXXXXX,283,3496132.0,1.4634576E7,0
9933068,16032172,sXXXXXXXXXXXX,709,FXXXXX,MXXX,18,5,106531.77,1,0,0,125204.75,0,0,2,PXXXXXXX,783,9933068.0,1.6032172E7,3
9272509,11356054,sXXXXXXXXXXXX,646,SXXXX,FXXXXX,25,5,0.0,2,1,0,122283.62,0,0,4,DXXXXXX,776,9272509.0,1.1356054E7,0
8955964,16517706,sXXXXXXXXXXXX,584,FXXXXX,FXXXXX,40,6,694.76,2,1,0,145748.34,0,0,4,SXXXXX,486,8955964.0,1.6517706E7,3
12454886,705515,sXXXXXXXXXXXX,610,SXXXX,MXXX,29,2,126245.25,1,0,0,79679.11,0,0,1,GXXX,668,1.2454886E7,705515.0,0
8810894,905084,sXXXXXXXXXXXX,585,FXXXXX,FXXXXX,67,10,671.73,1,0,0,183891.09,0,0,1,PXXXXXXX,900,8810894.0,905084.0,3
12556796,6532828,sXXXXXXXXXXXX,675,GXXXXXX,FXXXXX,41,2,144372.53,1,0,0,60649.02,1,0,3,PXXXXXXX,762,1.2556796E7,6532828.0,1
2584353,5242712,sXXXXXXXXXXXX,676,GXXXXXX,FXXXXX,53,8,134912.98,2,1,0,59657.9,0,0,2,GXXX,899,2584353.0,5242712.0,1
8783315,16174732,sXXXXXXXXXXXX,512,FXXXXX,MXXX,52,4,129793.19,1,0,0,112358.21,1,0,2,PXXXXXXX,684,8783315.0,1.6174732E7,2
10529049,6541570,sXXXXXXXXXXXX,500,FXXXXX,MXXX,29,3,0.0,2,1,0,46571.41,0,0,3,PXXXXXXX,1000,1.0529049E7,6541570.0,3
479654,13807945,sXXXXXXXXXXXX,488,GXXXXXX,FXXXXX,50,9,142808.53,3,1,0,127156.45,1,0,5,GXXX,272,479654.0,1.3807945E7,1
11998936,11909610,sXXXXXXXXXXXX,513,FXXXXX,FXXXXX,46,9,0.0,2,0,0,49321.11,1,0,5,DXXXXXX,899,1.1998936E7,1.190961E7,2
3332166,2018447,sXXXXXXXXXXXX,612,SXXXX,FXXXXX,37,8,75414.32,1,0,0,178370.55,0,0,3,PXXXXXXX,821,3332166.0,2018447.0,0
9556894,16676067,sXXXXXXXXXXXX,484,GXXXXXX,MXXX,70,8,152494.59,1,0,0,97182.67,1,0,4,PXXXXXXX,280,9556894.0,1.6676067E7,1
62357,5826711,sXXXXXXXXXXXX,706,SXXXX,MXXX,35,5,100554.92,1,1,0,19856.24,0,0,5,GXXX,325,62357.0,5826711.0,0
11540109,5825241,sXXXXXXXXXXXX,504,GXXXXXX,FXXXXX,37,3,101634.15,2,1,0,70486.76,1,0,3,GXXX,588,1.1540109E7,5825241.0,1
10029531,2643022,sXXXXXXXXXXXX,824,SXXXX,MXXX,57,8,0.0,2,1,0,58625.72,0,0,3,DXXXXXX,548,1.0029531E7,2643022.0,0
12732227,10520316,sXXXXXXXXXXXX,817,GXXXXXX,FXXXXX,24,3,136815.36,2,1,0,46121.15,0,0,4,PXXXXXXX,765,1.2732227E7,1.0520316E7,1
7428628,6097364,sXXXXXXXXXXXX,756,GXXXXXX,MXXX,31,9,100290.65,2,1,0,176054.39,0,0,2,DXXXXXX,656,7428628.0,6097364.0,4
4322839,12208177,sXXXXXXXXXXXX,696,SXXXX,MXXX,29,3,0.0,1,0,0,82820.82,0,0,3,SXXXXX,302,4322839.0,1.2208177E7,0
14108993,3656072,sXXXXXXXXXXXX,604,SXXXX,FXXXXX,22,8,0.0,2,0,0,183896.45,0,0,2,SXXXXX,925,1.4108993E7,3656072.0,0
10444657,11277672,sXXXXXXXXXXXX,643,SXXXX,FXXXXX,35,6,647.56,2,0,0,87856.18,0,0,3,SXXXXX,422,1.0444657E7,1.1277672E7,0
13142377,8018494,sXXXXXXXXXXXX,588,GXXXXXX,FXXXXX,23,10,114990.21,1,1,0,81709.78,0,0,1,GXXX,524,1.3142377E7,8018494.0,1
14471735,13726282,sXXXXXXXXXXXX,504,GXXXXXX,FXXXXX,39,5,130383.5,1,1,0,116372.74,1,0,5,DXXXXXX,443,1.4471735E7,1.3726282E7,4
9452616,13611970,sXXXXXXXXXXXX,561,FXXXXX,FXXXXX,34,3,84327.01,1,0,0,64007.75,0,0,2,GXXX,469,9452616.0,1.361197E7,3
3880948,16534956,sXXXXXXXXXXXX,669,SXXXX,FXXXXX,42,8,90937.73,2,0,0,161981.06,0,0,3,DXXXXXX,969,3880948.0,1.6534956E7,0
2689586,12186250,sXXXXXXXXXXXX,790,SXXXX,MXXX,28,1,91805.33,2,0,0,67676.9,0,0,3,PXXXXXXX,810,2689586.0,1.218625E7,0
12797867,7326904,sXXXXXXXXXXXX,687,SXXXX,MXXX,38,2,119158.32,2,1,0,162202.22,0,0,1,PXXXXXXX,505,1.2797867E7,7326904.0,0
2434585,15323245,sXXXXXXXXXXXX,686,GXXXXXX,FXXXXX,25,2,126320.19,2,0,0,166591.88,0,0,3,SXXXXX,630,2434585.0,1.5323245E7,1
14935811,8844616,sXXXXXXXXXXXX,791,SXXXX,FXXXXX,24,5,125588.76,1,0,0,151046.38,0,0,5,GXXX,646,1.4935811E7,8844616.0,0
4249127,9278876,sXXXXXXXXXXXX,747,SXXXX,FXXXXX,35,4,132969.1,2,1,0,83261.58,0,0,5,GXXX,437,4249127.0,9278876.0,0
2544643,8328866,sXXXXXXXXXXXX,605,SXXXX,FXXXXX,37,8,84482.69,2,0,0,124956.74,0,0,2,SXXXXX,503,2544643.0,8328866.0,0
10909324,14884141,sXXXXXXXXXXXX,711,SXXXX,MXXX,20,5,0.0,2,1,0,18812.5,0,0,4,DXXXXXX,803,1.0909324E7,1.4884141E7,0
16453682,10796982,sXXXXXXXXXXXX,793,FXXXXX,FXXXXX,59,8,99399.73,1,0,0,12617.58,1,0,5,DXXXXXX,370,1.6453682E7,1.0796982E7,2
9324921,11521945,sXXXXXXXXXXXX,620,SXXXX,MXXX,33,5,860.07,2,1,0,14740.05,0,0,4,PXXXXXXX,839,9324921.0,1.1521945E7,0
6313556,9563459,sXXXXXXXXXXXX,764,SXXXX,MXXX,65,8,45.76,2,0,0,67606.27,0,0,4,PXXXXXXX,626,6313556.0,9563459.0,0
10268457,11934856,sXXXXXXXXXXXX,634,SXXXX,MXXX,26,8,538.18,2,1,0,48050.41,0,0,1,PXXXXXXX,295,1.0268457E7,1.1934856E7,0
682789,4916919,sXXXXXXXXXXXX,802,SXXXX,FXXXXX,38,5,144686.75,2,0,0,185975.44,0,0,2,GXXX,256,682789.0,4916919.0,0
2721504,10110073,sXXXXXXXXXXXX,739,FXXXXX,MXXX,44,5,106116.09,1,1,0,57232.58,0,0,3,GXXX,722,2721504.0,1.0110073E7,3
6173711,12214708,sXXXXXXXXXXXX,678,FXXXXX,MXXX,26,8,0.0,1,0,0,98474.86,0,0,2,GXXX,623,6173711.0,1.2214708E7,3
687477,6524364,sXXXXXXXXXXXX,587,FXXXXX,MXXX,61,9,133456.89,1,1,0,72335.97,0,0,5,GXXX,742,687477.0,6524364.0,3
15588756,3418272,sXXXXXXXXXXXX,754,SXXXX,MXXX,55,9,0.0,2,1,0,165422.95,0,0,3,DXXXXXX,262,1.5588756E7,3418272.0,0
12352437,3947123,sXXXXXXXXXXXX,590,SXXXX,FXXXXX,27,9,0.0,2,1,0,141850.34,0,0,3,DXXXXXX,351,1.2352437E7,3947123.0,0
9043770,9657063,sXXXXXXXXXXXX,476,GXXXXXX,MXXX,46,3,134773.05,1,0,0,57491.04,0,0,1,PXXXXXXX,457,9043770.0,9657063.0,1
3316352,14163041,sXXXXXXXXXXXX,719,SXXXX,FXXXXX,30,5,0.0,2,1,0,126840.59,0,0,3,PXXXXXXX,603,3316352.0,1.4163041E7,0
1152730,9051044,sXXXXXXXXXXXX,663,SXXXX,FXXXXX,37,5,116568.56,1,1,0,68748.32,1,0,1,PXXXXXXX,239,1152730.0,9051044.0,0
16189727,13958259,sXXXXXXXXXXXX,550,FXXXXX,FXXXXX,64,8,125085.55,1,1,0,132192.74,1,0,3,DXXXXXX,563,1.6189727E7,1.3958259E7,2
13902508,14117703,sXXXXXXXXXXXX,668,SXXXX,MXXX,37,3,0.0,2,1,0,11283.71,0,0,3,PXXXXXXX,651,1.3902508E7,1.4117703E7,0
7922774,14769145,sXXXXXXXXXXXX,754,FXXXXX,MXXX,32,8,0.0,2,1,0,173807.9,0,0,3,DXXXXXX,722,7922774.0,1.4769145E7,3
7671496,14140108,sXXXXXXXXXXXX,614,SXXXX,MXXX,31,5,0.0,2,0,0,47937.21,0,0,4,DXXXXXX,849,7671496.0,1.4140108E7,0
6564401,15089300,sXXXXXXXXXXXX,606,FXXXXX,MXXX,38,5,0.0,2,1,0,65098.25,0,0,4,PXXXXXXX,902,6564401.0,1.50893E7,3
8599964,637379,sXXXXXXXXXXXX,565,GXXXXXX,FXXXXX,48,8,144623.72,1,1,0,39541.57,1,0,5,PXXXXXXX,349,8599964.0,637379.0,1
5206244,4601220,sXXXXXXXXXXXX,815,FXXXXX,MXXX,30,10,101435.25,2,1,0,72534.73,0,0,2,GXXX,255,5206244.0,4601220.0,3
4808041,7146460,sXXXXXXXXXXXX,503,GXXXXXX,FXXXXX,46,3,109993.17,1,1,0,21888.01,1,0,4,DXXXXXX,828,4808041.0,7146460.0,4
3164455,10397673,sXXXXXXXXXXXX,642,GXXXXXX,MXXX,37,5,132811.61,1,0,0,188014.12,0,0,3,DXXXXXX,482,3164455.0,1.0397673E7,4
10206005,2486945,sXXXXXXXXXXXX,649,FXXXXX,FXXXXX,29,5,133301.63,2,0,0,59482.78,0,0,3,GXXX,471,1.0206005E7,2486945.0,3
8804095,14593035,sXXXXXXXXXXXX,666,SXXXX,FXXXXX,44,5,133199.83,2,1,0,116153.93,1,0,3,PXXXXXXX,486,8804095.0,1.4593035E7,0
4555342,3451028,sXXXXXXXXXXXX,517,GXXXXXX,FXXXXX,33,8,149528.23,1,0,0,30032.38,1,0,1,GXXX,940,4555342.0,3451028.0,1
4975502,16055681,sXXXXXXXXXXXX,559,GXXXXXX,FXXXXX,46,5,130834.68,3,1,0,27865.74,1,0,4,GXXX,834,4975502.0,1.6055681E7,1
723013,11286622,sXXXXXXXXXXXX,817,FXXXXX,MXXX,43,10,122481.66,2,0,0,41250.2,0,0,3,SXXXXX,461,723013.0,1.1286622E7,3
16414307,12617995,sXXXXXXXXXXXX,576,SXXXX,FXXXXX,28,5,0.0,2,1,0,176058.12,0,0,3,DXXXXXX,333,1.6414307E7,1.2617995E7,0
11526239,4339325,sXXXXXXXXXXXX,701,FXXXXX,MXXX,27,9,0.0,2,1,0,138820.33,0,0,2,PXXXXXXX,879,1.1526239E7,4339325.0,3
14616897,1911318,sXXXXXXXXXXXX,497,FXXXXX,FXXXXX,37,3,136268.57,3,0,0,122916.84,1,0,1,DXXXXXX,288,1.4616897E7,1911318.0,2
10801904,5902044,sXXXXXXXXXXXX,541,FXXXXX,FXXXXX,64,8,133554.4,1,0,0,131649.37,1,0,2,PXXXXXXX,289,1.0801904E7,5902044.0,2
13700120,13775353,sXXXXXXXXXXXX,697,FXXXXX,FXXXXX,33,2,0.0,1,0,0,11.58,0,0,4,SXXXXX,682,1.370012E7,1.3775353E7,3
12119807,1603087,sXXXXXXXXXXXX,770,SXXXX,FXXXXX,49,8,115820.99,1,1,0,68208.31,1,0,5,DXXXXXX,513,1.2119807E7,1603087.0,0
14732911,3772097,sXXXXXXXXXXXX,655,FXXXXX,FXXXXX,27,8,138906.48,1,1,0,59944.15,1,0,3,GXXX,961,1.4732911E7,3772097.0,2
2542403,7559497,sXXXXXXXXXXXX,509,FXXXXX,FXXXXX,66,4,0.0,3,0,0,79883.39,1,0,1,SXXXXX,278,2542403.0,7559497.0,2
6788545,16067563,sXXXXXXXXXXXX,526,GXXXXXX,FXXXXX,38,5,0.0,2,1,0,137455.4,0,0,2,GXXX,634,6788545.0,1.6067563E7,1
9185596,3701812,sXXXXXXXXXXXX,603,SXXXX,FXXXXX,37,3,0.0,2,0,0,141042.19,0,0,3,PXXXXXXX,346,9185596.0,3701812.0,0
8560835,9060128,sXXXXXXXXXXXX,571,SXXXX,FXXXXX,30,6,139885.41,1,0,0,103654.73,0,0,1,SXXXXX,794,8560835.0,9060128.0,0
10224535,5283615,sXXXXXXXXXXXX,544,FXXXXX,FXXXXX,39,8,105852.2,1,0,0,149863.94,1,0,3,PXXXXXXX,531,1.0224535E7,5283615.0,2
29635,546898,sXXXXXXXXXXXX,784,GXXXXXX,FXXXXX,48,5,118691.62,1,0,0,35582.39,1,0,4,DXXXXXX,895,29635.0,546898.0,4
9524290,2831128,sXXXXXXXXXXXX,784,SXXXX,MXXX,34,8,0.0,1,0,0,114227.46,0,0,3,PXXXXXXX,447,9524290.0,2831128.0,0
6286474,14882517,sXXXXXXXXXXXX,533,FXXXXX,FXXXXX,41,5,0.0,3,0,0,124067.25,1,0,3,SXXXXX,1000,6286474.0,1.4882517E7,2
14426089,12916231,sXXXXXXXXXXXX,657,SXXXX,FXXXXX,38,1,226.36,2,1,0,35749.85,0,0,2,PXXXXXXX,273,1.4426089E7,1.2916231E7,0
1158787,5310457,sXXXXXXXXXXXX,664,FXXXXX,FXXXXX,37,2,117039.46,2,0,0,67264.0,0,0,3,DXXXXXX,707,1158787.0,5310457.0,3
5942047,12491842,sXXXXXXXXXXXX,606,FXXXXX,FXXXXX,24,6,0.0,2,0,0,91650.14,0,0,3,DXXXXXX,793,5942047.0,1.2491842E7,3
6354691,12075067,sXXXXXXXXXXXX,637,FXXXXX,FXXXXX,41,2,106281.78,1,1,0,122902.43,0,0,3,DXXXXXX,650,6354691.0,1.2075067E7,3
12835198,4866681,sXXXXXXXXXXXX,521,FXXXXX,FXXXXX,50,8,141874.51,1,1,0,61588.3,1,0,4,GXXX,860,1.2835198E7,4866681.0,2
7705087,8206082,sXXXXXXXXXXXX,796,SXXXX,FXXXXX,36,3,102119.1,2,0,0,36135.64,1,0,4,PXXXXXXX,384,7705087.0,8206082.0,0
8655823,12675056,sXXXXXXXXXXXX,827,SXXXX,FXXXXX,44,6,0.0,3,0,0,58631.13,1,0,4,PXXXXXXX,778,8655823.0,1.2675056E7,0
3828509,11843063,sXXXXXXXXXXXX,531,SXXXX,FXXXXX,71,2,0.0,2,1,0,31253.55,0,0,3,GXXX,987,3828509.0,1.1843063E7,0
8790221,15878228,sXXXXXXXXXXXX,786,GXXXXXX,MXXX,31,4,0.0,2,1,0,26103.91,0,0,2,GXXX,825,8790221.0,1.5878228E7,1
13635697,14460051,sXXXXXXXXXXXX,589,SXXXX,FXXXXX,45,8,0.0,2,1,0,165459.68,0,0,4,PXXXXXXX,756,1.3635697E7,1.4460051E7,0
9238149,1470652,sXXXXXXXXXXXX,589,FXXXXX,FXXXXX,26,9,127324.25,1,0,0,12510.61,0,0,5,PXXXXXXX,420,9238149.0,1470652.0,3
2431418,9794914,sXXXXXXXXXXXX,659,GXXXXXX,FXXXXX,48,6,142524.55,1,0,0,49036.56,1,0,1,DXXXXXX,564,2431418.0,9794914.0,4
9887736,1788428,sXXXXXXXXXXXX,767,GXXXXXX,FXXXXX,50,1,127817.96,1,0,0,33752.85,1,0,4,DXXXXXX,277,9887736.0,1788428.0,4
3371965,14583740,sXXXXXXXXXXXX,648,GXXXXXX,FXXXXX,32,9,121464.24,1,1,0,159255.67,0,0,3,DXXXXXX,923,3371965.0,1.458374E7,4
13182602,1013428,sXXXXXXXXXXXX,792,SXXXX,FXXXXX,35,1,61757.59,1,0,0,26810.25,0,0,2,DXXXXXX,308,1.3182602E7,1013428.0,0
6260961,4094044,sXXXXXXXXXXXX,698,SXXXX,FXXXXX,28,4,97659.42,2,1,0,72770.06,0,0,2,GXXX,811,6260961.0,4094044.0,0
2387489,5203665,sXXXXXXXXXXXX,622,SXXXX,MXXX,40,8,512.4,2,0,0,19102.96,0,0,1,SXXXXX,294,2387489.0,5203665.0,0
858841,5596492,sXXXXXXXXXXXX,671,SXXXX,MXXX,28,8,113310.52,2,0,0,81123.38,0,0,3,SXXXXX,405,858841.0,5596492.0,0
11271750,4738383,sXXXXXXXXXXXX,533,GXXXXXX,FXXXXX,54,5,138064.17,2,1,0,23058.03,0,0,2,PXXXXXXX,737,1.127175E7,4738383.0,1
15262164,10855623,sXXXXXXXXXXXX,523,GXXXXXX,FXXXXX,45,5,159711.18,3,1,0,67180.06,1,0,5,DXXXXXX,372,1.5262164E7,1.0855623E7,4
12240194,13223825,sXXXXXXXXXXXX,729,GXXXXXX,FXXXXX,47,6,123912.55,2,0,0,70799.97,0,0,5,DXXXXXX,368,1.2240194E7,1.3223825E7,4
12772102,11852452,sXXXXXXXXXXXX,591,GXXXXXX,MXXX,35,4,108294.58,3,1,0,89719.67,1,0,3,DXXXXXX,300,1.2772102E7,1.1852452E7,4
5296999,671877,sXXXXXXXXXXXX,588,GXXXXXX,MXXX,46,8,95292.63,2,0,0,36284.5,1,0,2,DXXXXXX,866,5296999.0,671877.0,4
12730920,4750336,sXXXXXXXXXXXX,571,FXXXXX,MXXX,60,3,123972.42,2,1,0,25473.05,0,0,4,GXXX,290,1.273092E7,4750336.0,3
12862400,1240520,sXXXXXXXXXXXX,607,FXXXXX,FXXXXX,30,8,0.0,2,1,0,78757.11,0,0,1,SXXXXX,212,1.28624E7,1240520.0,3
13739705,104238,sXXXXXXXXXXXX,721,GXXXXXX,MXXX,35,3,118120.47,2,1,0,57697.93,0,0,2,PXXXXXXX,700,1.3739705E7,104238.0,1
4534286,11459365,sXXXXXXXXXXXX,705,SXXXX,FXXXXX,23,4,2.37,2,1,0,59880.1,0,0,5,PXXXXXXX,552,4534286.0,1.1459365E7,0
14926101,4905035,sXXXXXXXXXXXX,552,SXXXX,FXXXXX,33,8,112325.66,2,0,0,152941.87,0,0,2,PXXXXXXX,634,1.4926101E7,4905035.0,0
1256577,1540072,sXXXXXXXXXXXX,588,SXXXX,FXXXXX,43,9,82863.46,2,0,0,52790.18,0,0,5,PXXXXXXX,968,1256577.0,1540072.0,0
12962289,3387253,sXXXXXXXXXXXX,552,GXXXXXX,MXXX,57,8,122872.01,3,0,0,187711.72,1,0,4,DXXXXXX,851,1.2962289E7,3387253.0,4
2340745,9679132,sXXXXXXXXXXXX,535,FXXXXX,FXXXXX,49,9,0.0,1,1,0,60300.3,1,0,2,PXXXXXXX,742,2340745.0,9679132.0,2
10329645,4587331,sXXXXXXXXXXXX,560,FXXXXX,FXXXXX,46,3,0.0,1,1,0,43022.95,0,0,2,PXXXXXXX,264,1.0329645E7,4587331.0,3
3296309,13824305,sXXXXXXXXXXXX,619,SXXXX,MXXX,30,5,712.12,2,1,0,88322.69,0,0,3,GXXX,778,3296309.0,1.3824305E7,0
6591227,2515038,sXXXXXXXXXXXX,795,SXXXX,MXXX,28,8,0.0,2,1,0,112631.37,0,0,1,PXXXXXXX,461,6591227.0,2515038.0,0
16613188,2880009,sXXXXXXXXXXXX,444,SXXXX,FXXXXX,44,8,93718.18,1,0,0,178438.74,0,0,4,GXXX,620,1.6613188E7,2880009.0,0
14868240,15387524,sXXXXXXXXXXXX,691,FXXXXX,FXXXXX,34,8,118787.31,2,0,0,24289.01,0,0,5,PXXXXXXX,935,1.486824E7,1.5387524E7,3
1466117,13569116,sXXXXXXXXXXXX,707,SXXXX,FXXXXX,23,10,0.0,2,1,0,151063.34,0,0,4,SXXXXX,411,1466117.0,1.3569116E7,0
6721385,4909102,sXXXXXXXXXXXX,642,FXXXXX,FXXXXX,29,8,36.41,1,0,0,125360.25,0,0,5,PXXXXXXX,455,6721385.0,4909102.0,3
16542579,12488716,sXXXXXXXXXXXX,669,FXXXXX,FXXXXX,56,8,0.0,1,0,0,185631.18,0,0,2,PXXXXXXX,881,1.6542579E7,1.2488716E7,3
11046057,6191007,sXXXXXXXXXXXX,582,SXXXX,MXXX,33,5,46230.11,1,0,0,152230.6,0,0,5,DXXXXXX,654,1.1046057E7,6191007.0,0
10641870,9577515,sXXXXXXXXXXXX,670,GXXXXXX,FXXXXX,40,8,117293.36,1,0,0,63557.7,0,0,4,DXXXXXX,304,1.064187E7,9577515.0,4
821433,2766068,sXXXXXXXXXXXX,850,GXXXXXX,FXXXXX,34,1,0.0,2,0,0,110922.48,0,0,5,DXXXXXX,630,821433.0,2766068.0,4
12981654,2753312,sXXXXXXXXXXXX,612,GXXXXXX,FXXXXX,49,10,0.0,3,1,0,168500.3,1,0,4,DXXXXXX,580,1.2981654E7,2753312.0,4
2009032,9402840,sXXXXXXXXXXXX,691,SXXXX,FXXXXX,25,5,102376.66,2,0,0,66848.26,0,0,3,GXXX,645,2009032.0,9402840.0,0
13343310,9878537,sXXXXXXXXXXXX,555,SXXXX,FXXXXX,30,6,0.0,2,1,0,168625.64,0,0,5,DXXXXXX,434,1.334331E7,9878537.0,0
8491102,6225308,sXXXXXXXXXXXX,490,SXXXX,FXXXXX,38,0,104142.93,2,0,0,96007.1,0,0,2,DXXXXXX,416,8491102.0,6225308.0,0
9800441,13321823,sXXXXXXXXXXXX,630,FXXXXX,MXXX,41,2,98087.31,2,0,0,10538.04,1,0,4,PXXXXXXX,663,9800441.0,1.3321823E7,2
14074802,2295451,sXXXXXXXXXXXX,789,SXXXX,MXXX,41,9,108.58,2,0,0,13008.45,0,0,3,PXXXXXXX,694,1.4074802E7,2295451.0,0
8505286,12674761,sXXXXXXXXXXXX,688,SXXXX,MXXX,32,8,114612.44,2,1,0,43198.33,0,0,3,DXXXXXX,548,8505286.0,1.2674761E7,0
11180883,10785170,sXXXXXXXXXXXX,687,SXXXX,MXXX,34,9,115736.36,1,0,0,92581.75,0,0,3,DXXXXXX,965,1.1180883E7,1.078517E7,0
16036228,6751193,sXXXXXXXXXXXX,543,FXXXXX,MXXX,39,1,116464.21,2,1,0,56306.61,1,0,3,DXXXXXX,699,1.6036228E7,6751193.0,2
9051354,14570910,sXXXXXXXXXXXX,553,SXXXX,MXXX,69,9,89757.67,1,1,0,51153.4,0,0,5,DXXXXXX,405,9051354.0,1.457091E7,0
3067053,1340638,sXXXXXXXXXXXX,638,FXXXXX,FXXXXX,33,0,335.76,2,1,0,127076.89,0,0,2,SXXXXX,688,3067053.0,1340638.0,3
12728445,10392448,sXXXXXXXXXXXX,609,SXXXX,FXXXXX,25,3,0.0,1,1,0,32879.33,0,0,2,PXXXXXXX,948,1.2728445E7,1.0392448E7,0
2778374,12743602,sXXXXXXXXXXXX,690,SXXXX,FXXXXX,31,7,516.17,2,1,0,11.58,0,0,4,PXXXXXXX,276,2778374.0,1.2743602E7,0
49953,2563297,sXXXXXXXXXXXX,847,SXXXX,FXXXXX,32,8,72157.22,2,0,0,152583.8,0,0,3,PXXXXXXX,244,49953.0,2563297.0,0
13721985,14511808,sXXXXXXXXXXXX,622,SXXXX,FXXXXX,40,6,82247.76,2,0,0,105492.99,0,0,3,PXXXXXXX,323,1.3721985E7,1.4511808E7,0
14737078,16389628,sXXXXXXXXXXXX,678,SXXXX,FXXXXX,44,10,143143.34,2,1,0,109975.07,0,0,3,PXXXXXXX,356,1.4737078E7,1.6389628E7,0
15073477,12681801,sXXXXXXXXXXXX,539,SXXXX,FXXXXX,51,5,0.0,1,0,0,72060.39,1,0,1,SXXXXX,550,1.5073477E7,1.2681801E7,0
1192300,9975677,sXXXXXXXXXXXX,801,SXXXX,FXXXXX,42,5,145701.41,3,0,0,111233.26,0,0,2,SXXXXX,919,1192300.0,9975677.0,0
6722441,1896241,sXXXXXXXXXXXX,674,GXXXXXX,FXXXXX,57,8,129127.03,1,1,0,80373.23,1,0,3,DXXXXXX,584,6722441.0,1896241.0,4
9826492,1075351,sXXXXXXXXXXXX,804,GXXXXXX,FXXXXX,26,7,131956.98,2,0,0,156878.04,0,0,1,GXXX,631,9826492.0,1075351.0,1
14843006,945719,sXXXXXXXXXXXX,599,FXXXXX,MXXX,46,5,129068.82,2,0,0,4606.38,0,0,1,DXXXXXX,966,1.4843006E7,945719.0,3
3245398,8415765,sXXXXXXXXXXXX,679,GXXXXXX,FXXXXX,25,4,123798.92,2,1,0,105842.46,0,0,2,DXXXXXX,695,3245398.0,8415765.0,4
6872482,15860551,sXXXXXXXXXXXX,824,FXXXXX,FXXXXX,39,6,115809.33,2,1,0,35758.27,0,0,3,SXXXXX,378,6872482.0,1.5860551E7,3
13054040,2262415,sXXXXXXXXXXXX,553,GXXXXXX,FXXXXX,39,8,121203.91,2,1,0,85475.41,0,0,3,PXXXXXXX,549,1.305404E7,2262415.0,1
2270101,11855880,sXXXXXXXXXXXX,674,SXXXX,FXXXXX,59,8,0.0,2,1,0,105394.84,0,0,4,DXXXXXX,561,2270101.0,1.185588E7,0
4593854,165511,sXXXXXXXXXXXX,616,SXXXX,MXXX,33,6,118467.88,1,0,0,45762.82,0,0,4,PXXXXXXX,778,4593854.0,165511.0,0
9280186,4465461,sXXXXXXXXXXXX,490,SXXXX,FXXXXX,52,2,73774.89,1,0,0,12983.33,0,0,3,PXXXXXXX,306,9280186.0,4465461.0,0
10632924,6701258,sXXXXXXXXXXXX,715,SXXXX,MXXX,25,5,52210.5,2,0,0,146714.04,0,0,3,PXXXXXXX,536,1.0632924E7,6701258.0,0
8780274,9062055,sXXXXXXXXXXXX,740,FXXXXX,FXXXXX,30,3,102886.78,2,0,0,150703.98,0,0,2,SXXXXX,606,8780274.0,9062055.0,3
14324743,5107735,sXXXXXXXXXXXX,573,SXXXX,FXXXXX,34,8,107014.08,1,1,0,57313.0,0,0,5,DXXXXXX,650,1.4324743E7,5107735.0,0
